ETL_Mobility,ETL_Doping,HTL_Mobility,HTL_Doping,PCE,VOC,JSC,FF
1.86E+00,1.00E+15,1.86E-01,1.00E+18,20.58791,1.04792,22.66278,86.69011
1.86E+00,1.00E+15,1.86E-01,1.00E+19,21.79087,1.09187,22.66244,88.06386
1.86E+00,1.00E+15,4.00E-01,1.00E+15,18.44933,1.01692,22.75471,79.73004
1.86E+00,1.00E+15,4.00E-01,1.00E+16,18.68251,1.01781,22.68695,80.90801
1.86E+00,1.00E+15,4.00E-01,1.00E+17,19.42225,1.02362,22.66547,83.71331
1.86E+00,1.00E+15,4.00E-01,1.00E+18,20.58806,1.04792,22.66278,86.69075
1.86E+00,1.00E+15,4.00E-01,1.00E+19,21.79088,1.09187,22.66244,88.0639
1.86E+00,1.00E+15,8.62E-01,1.00E+15,18.47542,1.01692,22.75516,79.84158
1.86E+00,1.00E+15,8.62E-01,1.00E+16,18.68675,1.01781,22.68696,80.9264
1.86E+00,1.00E+15,8.62E-01,1.00E+17,19.42268,1.02362,22.66547,83.71519
1.86E+00,1.00E+15,8.62E-01,1.00E+18,20.58812,1.04792,22.66278,86.69104
1.86E+00,1.00E+15,8.62E-01,1.00E+19,21.79089,1.09187,22.66244,88.06392
1.86E+00,1.00E+15,1.86E+00,1.00E+15,18.48743,1.01691,22.75551,79.89247
1.86E+00,1.00E+15,1.86E+00,1.00E+16,18.68871,1.01781,22.68696,80.93491
1.86E+00,1.00E+15,1.86E+00,1.00E+17,19.42288,1.02362,22.66547,83.71607
1.86E+00,1.00E+15,1.86E+00,1.00E+18,20.58816,1.04792,22.66278,86.69118
1.86E+00,1.00E+15,1.86E+00,1.00E+19,21.79089,1.09187,22.66244,88.06392
1.86E+00,1.00E+15,4.00E+00,1.00E+15,18.49299,1.01691,22.75577,79.91565
1.86E+00,1.00E+15,4.00E+00,1.00E+16,18.68961,1.01781,22.68696,80.93886
1.86E+00,1.00E+15,4.00E+00,1.00E+17,19.42298,1.02362,22.66547,83.71647
1.86E+00,1.00E+15,4.00E+00,1.00E+18,20.58817,1.04792,22.66278,86.69124
1.86E+00,1.00E+15,4.00E+00,1.00E+19,21.79089,1.09187,22.66244,88.06393
1.86E+00,1.00E+16,4.00E-03,1.00E+15,15.42143,1.017,22.73325,66.70259
1.86E+00,1.00E+16,4.00E-03,1.00E+16,17.87657,1.0182,22.68876,77.38223
1.86E+00,1.00E+16,4.00E-03,1.00E+17,19.40035,1.02398,22.66589,83.58834
1.86E+00,1.00E+16,4.00E-03,1.00E+18,20.66372,1.0484,22.6629,86.96908
1.86E+00,1.00E+16,4.00E-03,1.00E+19,21.9144,1.09378,22.66228,88.40861
1.86E+00,1.00E+16,8.62E-03,1.00E+15,16.78041,1.01717,22.74304,72.53742
1.86E+00,1.00E+16,8.62E-03,1.00E+16,18.34751,1.01819,22.68858,79.42241
1.86E+00,1.00E+16,8.62E-03,1.00E+17,19.4464,1.02396,22.66575,83.7888
1.86E+00,1.00E+16,8.62E-03,1.00E+18,20.66992,1.04839,22.66288,86.99591
1.86E+00,1.00E+16,8.62E-03,1.00E+19,21.91517,1.09378,22.66228,88.41183
1.86E+00,1.00E+16,1.86E-02,1.00E+15,17.60243,1.01727,22.74921,76.06263
1.86E+00,1.00E+16,1.86E-02,1.00E+16,18.58118,1.01817,22.68871,80.43446
1.86E+00,1.00E+16,1.86E-02,1.00E+17,19.48026,1.02395,22.66569,83.93578
1.86E+00,1.00E+16,1.86E-02,1.00E+18,20.67278,1.04839,22.66288,87.00829
1.86E+00,1.00E+16,1.86E-02,1.00E+19,21.91553,1.09378,22.66228,88.41333
1.86E+00,1.00E+16,4.00E-02,1.00E+15,18.08088,1.01728,22.75256,78.11738
1.86E+00,1.00E+16,4.00E-02,1.00E+16,18.67699,1.01816,22.68885,80.84978
1.86E+00,1.00E+16,4.00E-02,1.00E+17,19.49564,1.02394,22.66566,84.0026
1.86E+00,1.00E+16,4.00E-02,1.00E+18,20.6741,1.04839,22.66287,87.01402
1.86E+00,1.00E+16,4.00E-02,1.00E+19,21.91569,1.09378,22.66228,88.41402
1.86E+00,1.00E+16,8.62E-02,1.00E+15,18.34479,1.01727,22.7543,79.25221
1.86E+00,1.00E+16,8.62E-02,1.00E+16,18.71881,1.01815,22.68893,81.03119
1.86E+00,1.00E+16,8.62E-02,1.00E+17,19.50271,1.02394,22.66564,84.03332
1.86E+00,1.00E+16,8.62E-02,1.00E+18,20.67472,1.04839,22.66287,87.01668
1.86E+00,1.00E+16,8.62E-02,1.00E+19,21.91577,1.09378,22.66228,88.41434
1.86E+00,1.00E+16,1.86E-01,1.00E+15,18.46556,1.01726,22.75525,79.77184
1.86E+00,1.00E+16,1.86E-01,1.00E+16,18.73766,1.01815,22.68897,81.113
1.86E+00,1.00E+16,1.86E-01,1.00E+17,19.50597,1.02394,22.66564,84.04751
1.86E+00,1.00E+16,1.86E-01,1.00E+18,20.675,1.04839,22.66287,87.01792
1.86E+00,1.00E+16,1.86E-01,1.00E+19,21.9158,1.09378,22.66228,88.41449
1.86E+00,1.00E+16,4.00E-01,1.00E+15,18.51979,1.01725,22.75585,80.00479
1.86E+00,1.00E+16,4.00E-01,1.00E+16,18.74629,1.01814,22.68899,81.15047
1.86E+00,1.00E+16,4.00E-01,1.00E+17,19.50748,1.02394,22.66563,84.05409
1.86E+00,1.00E+16,4.00E-01,1.00E+18,20.67513,1.04839,22.66287,87.01849
1.86E+00,1.00E+16,4.00E-01,1.00E+19,21.91582,1.09378,22.66228,88.41456
1.86E+00,1.00E+16,8.62E-01,1.00E+15,18.54455,1.01724,22.75631,80.1106
1.86E+00,1.00E+16,8.62E-01,1.00E+16,18.75027,1.01814,22.689,81.16775
1.86E+00,1.00E+16,8.62E-01,1.00E+17,19.50818,1.02394,22.66563,84.05714
1.86E+00,1.00E+16,8.62E-01,1.00E+18,20.6752,1.04839,22.66287,87.01875
1.86E+00,1.00E+16,8.62E-01,1.00E+19,21.91583,1.09378,22.66228,88.41459
1.86E+00,1.00E+16,1.86E+00,1.00E+15,18.55595,1.01724,22.75667,80.15881
1.86E+00,1.00E+16,1.86E+00,1.00E+16,18.75215,1.01814,22.68901,81.1759
1.86E+00,1.00E+16,1.86E+00,1.00E+17,19.50851,1.02394,22.66563,84.05855
1.86E+00,1.00E+16,1.86E+00,1.00E+18,20.67522,1.04839,22.66287,87.01888
1.86E+00,1.00E+16,1.86E+00,1.00E+19,21.91583,1.09378,22.66228,88.41461
1.86E+00,1.00E+16,4.00E+00,1.00E+15,18.56123,1.01724,22.75696,80.1807
1.86E+00,1.00E+16,4.00E+00,1.00E+16,18.75343,1.01814,22.68901,81.18144
1.86E+00,1.00E+16,4.00E+00,1.00E+17,19.50866,1.02394,22.66563,84.05921
1.86E+00,1.00E+16,4.00E+00,1.00E+18,20.67524,1.04839,22.66287,87.01893
1.86E+00,1.00E+16,4.00E+00,1.00E+19,21.91583,1.09378,22.66228,88.41461
1.86E+00,1.00E+17,4.00E-03,1.00E+15,15.43273,1.01708,22.73427,66.74283
1.86E+00,1.00E+17,4.00E-03,1.00E+16,17.88958,1.01828,22.68961,77.42915
1.86E+00,1.00E+17,4.00E-03,1.00E+17,19.41028,1.02406,22.66619,83.62325
1.86E+00,1.00E+17,4.00E-03,1.00E+18,20.67777,1.04853,22.66311,87.01681
1.86E+00,1.00E+17,4.00E-03,1.00E+19,21.94217,1.09438,22.66241,88.47173
1.86E+00,1.00E+17,8.62E-03,1.00E+15,16.79309,1.01725,22.74406,72.58311
1.86E+00,1.00E+17,8.62E-03,1.00E+16,18.36093,1.01827,22.68954,79.47073
1.86E+00,1.00E+17,8.62E-03,1.00E+17,19.46184,1.02404,22.66605,83.84753
1.86E+00,1.00E+17,8.62E-03,1.00E+18,20.68386,1.04852,22.66309,87.04321
1.86E+00,1.00E+17,8.62E-03,1.00E+19,21.94296,1.09438,22.66241,88.47502
1.86E+00,1.00E+17,1.86E-02,1.00E+15,17.61333,1.01735,22.75021,76.10005
1.86E+00,1.00E+17,1.86E-02,1.00E+16,18.59261,1.01825,22.68973,80.4738
1.86E+00,1.00E+17,1.86E-02,1.00E+17,19.49529,1.02403,22.66598,83.99282
1.86E+00,1.00E+17,1.86E-02,1.00E+18,20.68667,1.04852,22.66309,87.0554
1.86E+00,1.00E+17,1.86E-02,1.00E+19,21.9433,1.09438,22.66241,88.47646
1.86E+00,1.00E+17,4.00E-02,1.00E+15,18.09182,1.01737,22.75355,78.15488
1.86E+00,1.00E+17,4.00E-02,1.00E+16,18.68755,1.01824,22.6899,80.88516
1.86E+00,1.00E+17,4.00E-02,1.00E+17,19.51049,1.02403,22.66595,84.05887
1.86E+00,1.00E+17,4.00E-02,1.00E+18,20.68797,1.04852,22.66308,87.06105
1.86E+00,1.00E+17,4.00E-02,1.00E+19,21.94346,1.09438,22.66241,88.47714
1.86E+00,1.00E+17,8.62E-02,1.00E+15,18.35777,1.01736,22.75528,79.29839
1.86E+00,1.00E+17,8.62E-02,1.00E+16,18.72897,1.01823,22.68999,81.06477
1.86E+00,1.00E+17,8.62E-02,1.00E+17,19.51747,1.02402,22.66594,84.08923
1.86E+00,1.00E+17,8.62E-02,1.00E+18,20.68857,1.04852,22.66308,87.06366
1.86E+00,1.00E+17,8.62E-02,1.00E+19,21.94354,1.09438,22.66241,88.47745
1.86E+00,1.00E+17,1.86E-01,1.00E+15,18.4776,1.01734,22.75623,79.81386
1.86E+00,1.00E+17,1.86E-01,1.00E+16,18.74765,1.01823,22.69004,81.14576
1.86E+00,1.00E+17,1.86E-01,1.00E+17,19.52069,1.02402,22.66593,84.10326
1.86E+00,1.00E+17,1.86E-01,1.00E+18,20.68885,1.04851,22.66308,87.06488
1.86E+00,1.00E+17,1.86E-01,1.00E+19,21.94357,1.09438,22.66241,88.47759
1.86E+00,1.00E+17,4.00E-01,1.00E+15,18.53138,1.01733,22.75683,80.04488
1.86E+00,1.00E+17,4.00E-01,1.00E+16,18.75792,1.01823,22.69007,81.19031
1.86E+00,1.00E+17,4.00E-01,1.00E+17,19.52219,1.02402,22.66593,84.10976
1.86E+00,1.00E+17,4.00E-01,1.00E+18,20.68898,1.04851,22.66308,87.06544
1.86E+00,1.00E+17,4.00E-01,1.00E+19,21.94359,1.09438,22.66241,88.47766
1.86E+00,1.00E+17,8.62E-01,1.00E+15,18.55594,1.01733,22.75729,80.14979
1.86E+00,1.00E+17,8.62E-01,1.00E+16,18.76382,1.01823,22.69008,81.21591
1.86E+00,1.00E+17,8.62E-01,1.00E+17,19.52288,1.02402,22.66593,84.11277
1.86E+00,1.00E+17,8.62E-01,1.00E+18,20.68904,1.04851,22.66308,87.0657
1.86E+00,1.00E+17,8.62E-01,1.00E+19,21.9436,1.09438,22.66241,88.47769
1.86E+00,1.00E+17,1.86E+00,1.00E+15,18.56725,1.01732,22.75766,80.19757
1.86E+00,1.00E+17,1.86E+00,1.00E+16,18.76656,1.01823,22.69009,81.22776
1.86E+00,1.00E+17,1.86E+00,1.00E+17,19.5232,1.02402,22.66593,84.11417
1.86E+00,1.00E+17,1.86E+00,1.00E+18,20.68907,1.04851,22.66308,87.06582
1.86E+00,1.00E+17,1.86E+00,1.00E+19,21.9436,1.09438,22.66241,88.4777
1.86E+00,1.00E+17,4.00E+00,1.00E+15,18.57248,1.01732,22.75795,80.21925
1.86E+00,1.00E+17,4.00E+00,1.00E+16,18.76782,1.01823,22.69009,81.23325
1.86E+00,1.00E+17,4.00E+00,1.00E+17,19.52335,1.02402,22.66593,84.11482
1.86E+00,1.00E+17,4.00E+00,1.00E+18,20.68909,1.04851,22.66308,87.06588
1.86E+00,1.00E+17,4.00E+00,1.00E+19,21.9436,1.09438,22.66241,88.47771
1.86E+00,1.00E+18,4.00E-03,1.00E+15,15.43335,1.01709,22.73451,66.74431
1.86E+00,1.00E+18,4.00E-03,1.00E+16,17.89051,1.01829,22.69019,77.43063
1.86E+00,1.00E+18,4.00E-03,1.00E+17,19.41104,1.02407,22.66647,83.62485
1.86E+00,1.00E+18,4.00E-03,1.00E+18,20.67896,1.04854,22.66343,87.01953
1.86E+00,1.00E+18,4.00E-03,1.00E+19,21.9448,1.09445,22.66268,88.47573
1.86E+00,1.00E+18,8.62E-03,1.00E+15,16.79381,1.01726,22.7443,72.58498
1.86E+00,1.00E+18,8.62E-03,1.00E+16,18.3619,1.01827,22.69015,79.47222
1.86E+00,1.00E+18,8.62E-03,1.00E+17,19.46289,1.02405,22.66633,83.8504
1.86E+00,1.00E+18,8.62E-03,1.00E+18,20.68505,1.04853,22.66341,87.04592
1.86E+00,1.00E+18,8.62E-03,1.00E+19,21.94554,1.09445,22.66268,88.47884
1.86E+00,1.00E+18,1.86E-02,1.00E+15,17.61418,1.01736,22.75045,76.10237
1.86E+00,1.00E+18,1.86E-02,1.00E+16,18.59347,1.01826,22.69036,80.4747
1.86E+00,1.00E+18,1.86E-02,1.00E+17,19.49632,1.02404,22.66627,83.9956
1.86E+00,1.00E+18,1.86E-02,1.00E+18,20.68786,1.04853,22.66341,87.05809
1.86E+00,1.00E+18,1.86E-02,1.00E+19,21.94588,1.09445,22.66268,88.48028
1.86E+00,1.00E+18,4.00E-02,1.00E+15,18.09247,1.01737,22.75379,78.15633
1.86E+00,1.00E+18,4.00E-02,1.00E+16,18.68837,1.01825,22.69054,80.8858
1.86E+00,1.00E+18,4.00E-02,1.00E+17,19.51151,1.02403,22.66624,84.06161
1.86E+00,1.00E+18,4.00E-02,1.00E+18,20.68916,1.04853,22.6634,87.06373
1.86E+00,1.00E+18,4.00E-02,1.00E+19,21.94604,1.09445,22.66268,88.48095
1.86E+00,1.00E+18,8.62E-02,1.00E+15,18.35855,1.01736,22.75552,79.30039
1.86E+00,1.00E+18,8.62E-02,1.00E+16,18.72977,1.01824,22.69064,81.06528
1.86E+00,1.00E+18,8.62E-02,1.00E+17,19.51849,1.02403,22.66622,84.09195
1.86E+00,1.00E+18,8.62E-02,1.00E+18,20.68976,1.04853,22.6634,87.06634
1.86E+00,1.00E+18,8.62E-02,1.00E+19,21.94612,1.09445,22.66268,88.48126
1.86E+00,1.00E+18,1.86E-01,1.00E+15,18.47833,1.01735,22.75646,79.81562
1.86E+00,1.00E+18,1.86E-01,1.00E+16,18.74843,1.01824,22.69069,81.14622
1.86E+00,1.00E+18,1.86E-01,1.00E+17,19.52171,1.02403,22.66622,84.10597
1.86E+00,1.00E+18,1.86E-01,1.00E+18,20.69004,1.04853,22.6634,87.06756
1.86E+00,1.00E+18,1.86E-01,1.00E+19,21.94615,1.09445,22.66268,88.4814
1.86E+00,1.00E+18,4.00E-01,1.00E+15,18.53209,1.01734,22.75707,80.04654
1.86E+00,1.00E+18,4.00E-01,1.00E+16,18.75898,1.01823,22.69072,81.19195
1.86E+00,1.00E+18,4.00E-01,1.00E+17,19.5232,1.02403,22.66621,84.11247
1.86E+00,1.00E+18,4.00E-01,1.00E+18,20.69017,1.04853,22.6634,87.06812
1.86E+00,1.00E+18,4.00E-01,1.00E+19,21.94617,1.09445,22.66268,88.48147
1.86E+00,1.00E+18,8.62E-01,1.00E+15,18.55664,1.01733,22.75753,80.1514
1.86E+00,1.00E+18,8.62E-01,1.00E+16,18.76488,1.01823,22.69073,81.21753
1.86E+00,1.00E+18,8.62E-01,1.00E+17,19.52389,1.02403,22.66621,84.11548
1.86E+00,1.00E+18,8.62E-01,1.00E+18,20.69023,1.04853,22.6634,87.06838
1.86E+00,1.00E+18,8.62E-01,1.00E+19,21.94618,1.09445,22.66268,88.4815
1.86E+00,1.00E+18,1.86E+00,1.00E+15,18.56794,1.01733,22.7579,80.19914
1.86E+00,1.00E+18,1.86E+00,1.00E+16,18.76761,1.01823,22.69073,81.22937
1.86E+00,1.00E+18,1.86E+00,1.00E+17,19.52422,1.02403,22.66621,84.11687
1.86E+00,1.00E+18,1.86E+00,1.00E+18,20.69025,1.04853,22.6634,87.0685
1.86E+00,1.00E+18,1.86E+00,1.00E+19,21.94618,1.09445,22.66268,88.48151
1.86E+00,1.00E+18,4.00E+00,1.00E+15,18.57317,1.01733,22.7582,80.2208
1.86E+00,1.00E+18,4.00E+00,1.00E+16,18.76888,1.01823,22.69074,81.23486
1.86E+00,1.00E+18,4.00E+00,1.00E+17,19.52436,1.02403,22.66621,84.11752
1.86E+00,1.00E+18,4.00E+00,1.00E+18,20.69027,1.04853,22.6634,87.06856
1.86E+00,1.00E+18,4.00E+00,1.00E+19,21.94618,1.09445,22.66268,88.48152
1.86E+00,1.00E+19,4.00E-03,1.00E+15,15.43384,1.01709,22.73533,66.74392
1.86E+00,1.00E+19,4.00E-03,1.00E+16,17.89112,1.01829,22.69103,77.43026
1.86E+00,1.00E+19,4.00E-03,1.00E+17,19.41171,1.02407,22.66724,83.6248
1.86E+00,1.00E+19,4.00E-03,1.00E+18,20.67976,1.04855,22.66416,87.01991
1.86E+00,1.00E+19,4.00E-03,1.00E+19,21.94577,1.09446,22.66344,88.47607
1.86E+00,1.00E+19,8.62E-03,1.00E+15,16.79438,1.01726,22.74512,72.58472
1.86E+00,1.00E+19,8.62E-03,1.00E+16,18.36254,1.01828,22.691,79.4719
1.86E+00,1.00E+19,8.62E-03,1.00E+17,19.4636,1.02405,22.6671,83.85047
1.86E+00,1.00E+19,8.62E-03,1.00E+18,20.68585,1.04854,22.66415,87.04629
1.86E+00,1.00E+19,8.62E-03,1.00E+19,21.94651,1.09446,22.66344,88.47917
1.86E+00,1.00E+19,1.86E-02,1.00E+15,17.61481,1.01736,22.75127,76.10224
1.86E+00,1.00E+19,1.86E-02,1.00E+16,18.59412,1.01826,22.69122,80.47432
1.86E+00,1.00E+19,1.86E-02,1.00E+17,19.49703,1.02404,22.66704,83.99566
1.86E+00,1.00E+19,1.86E-02,1.00E+18,20.68866,1.04853,22.66414,87.05847
1.86E+00,1.00E+19,1.86E-02,1.00E+19,21.94686,1.09446,22.66344,88.48061
1.86E+00,1.00E+19,4.00E-02,1.00E+15,18.09311,1.01737,22.7546,78.15616
1.86E+00,1.00E+19,4.00E-02,1.00E+16,18.68901,1.01825,22.69139,80.88539
1.86E+00,1.00E+19,4.00E-02,1.00E+17,19.51222,1.02403,22.66701,84.06167
1.86E+00,1.00E+19,4.00E-02,1.00E+18,20.68996,1.04853,22.66414,87.06411
1.86E+00,1.00E+19,4.00E-02,1.00E+19,21.94702,1.09446,22.66344,88.48128
1.86E+00,1.00E+19,8.62E-02,1.00E+15,18.35922,1.01737,22.75633,79.30032
1.86E+00,1.00E+19,8.62E-02,1.00E+16,18.73041,1.01824,22.6915,81.06486
1.86E+00,1.00E+19,8.62E-02,1.00E+17,19.51919,1.02403,22.66699,84.09201
1.86E+00,1.00E+19,8.62E-02,1.00E+18,20.69056,1.04853,22.66414,87.06672
1.86E+00,1.00E+19,8.62E-02,1.00E+19,21.94709,1.09446,22.66344,88.48159
1.86E+00,1.00E+19,1.86E-01,1.00E+15,18.479,1.01735,22.75728,79.81554
1.86E+00,1.00E+19,1.86E-01,1.00E+16,18.74907,1.01824,22.69155,81.14579
1.86E+00,1.00E+19,1.86E-01,1.00E+17,19.52242,1.02403,22.66699,84.10603
1.86E+00,1.00E+19,1.86E-01,1.00E+18,20.69084,1.04853,22.66414,87.06793
1.86E+00,1.00E+19,1.86E-01,1.00E+19,21.94712,1.09446,22.66344,88.48173
1.86E+00,1.00E+19,4.00E-01,1.00E+15,18.53276,1.01734,22.75789,80.04645
1.86E+00,1.00E+19,4.00E-01,1.00E+16,18.75966,1.01824,22.69158,81.19168
1.86E+00,1.00E+19,4.00E-01,1.00E+17,19.52391,1.02403,22.66698,84.11253
1.86E+00,1.00E+19,4.00E-01,1.00E+18,20.69097,1.04853,22.66414,87.0685
1.86E+00,1.00E+19,4.00E-01,1.00E+19,21.94714,1.09446,22.66344,88.4818
1.86E+00,1.00E+19,8.62E-01,1.00E+15,18.55731,1.01733,22.75835,80.1513
1.86E+00,1.00E+19,8.62E-01,1.00E+16,18.76556,1.01824,22.69159,81.21725
1.86E+00,1.00E+19,8.62E-01,1.00E+17,19.5246,1.02403,22.66698,84.11554
1.86E+00,1.00E+19,8.62E-01,1.00E+18,20.69103,1.04853,22.66414,87.06876
1.86E+00,1.00E+19,8.62E-01,1.00E+19,21.94715,1.09446,22.66344,88.48183
1.86E+00,1.00E+19,1.86E+00,1.00E+15,18.56861,1.01733,22.75872,80.19905
1.86E+00,1.00E+19,1.86E+00,1.00E+16,18.76829,1.01824,22.6916,81.22909
1.86E+00,1.00E+19,1.86E+00,1.00E+17,19.52492,1.02403,22.66698,84.11694
1.86E+00,1.00E+19,1.86E+00,1.00E+18,20.69106,1.04853,22.66414,87.06888
1.86E+00,1.00E+19,1.86E+00,1.00E+19,21.94715,1.09446,22.66344,88.48184
1.86E+00,1.00E+19,4.00E+00,1.00E+15,18.57384,1.01733,22.75901,80.2207
1.86E+00,1.00E+19,4.00E+00,1.00E+16,18.76956,1.01823,22.6916,81.23458
1.86E+00,1.00E+19,4.00E+00,1.00E+17,19.52507,1.02403,22.66698,84.11758
1.86E+00,1.00E+19,4.00E+00,1.00E+18,20.69107,1.04853,22.66414,87.06894
1.86E+00,1.00E+19,4.00E+00,1.00E+19,21.94715,1.09446,22.66344,88.48185
4.00E+00,1.00E+15,4.00E-03,1.00E+15,15.38745,1.01663,22.73211,66.58301
4.00E+00,1.00E+15,4.00E-03,1.00E+16,17.83682,1.01786,22.68719,77.24131
4.00E+00,1.00E+15,4.00E-03,1.00E+17,19.3706,1.02364,22.66573,83.48833
4.00E+00,1.00E+15,4.00E-03,1.00E+18,20.62106,1.04789,22.66281,86.83199
4.00E+00,1.00E+15,4.00E-03,1.00E+19,21.81914,1.0918,22.66244,88.18388
4.00E+00,1.00E+15,8.62E-03,1.00E+15,16.74236,1.01685,22.74191,72.39922
4.00E+00,1.00E+15,8.62E-03,1.00E+16,18.30648,1.01785,22.68683,79.27714
4.00E+00,1.00E+15,8.62E-03,1.00E+17,19.4159,1.02363,22.66559,83.6853
4.00E+00,1.00E+15,8.62E-03,1.00E+18,20.62759,1.04789,22.66279,86.86013
4.00E+00,1.00E+15,8.62E-03,1.00E+19,21.81999,1.09179,22.66244,88.18745
4.00E+00,1.00E+15,1.86E-02,1.00E+15,17.5703,1.01693,22.7481,75.95281
4.00E+00,1.00E+15,1.86E-02,1.00E+16,18.54596,1.01783,22.68684,80.31538
4.00E+00,1.00E+15,1.86E-02,1.00E+17,19.43584,1.02362,22.66553,83.7722
4.00E+00,1.00E+15,1.86E-02,1.00E+18,20.63061,1.04788,22.66279,86.87312
4.00E+00,1.00E+15,1.86E-02,1.00E+19,21.82039,1.09179,22.66244,88.18911
4.00E+00,1.00E+15,4.00E-02,1.00E+15,18.04801,1.01695,22.75147,78.00485
4.00E+00,1.00E+15,4.00E-02,1.00E+16,18.64435,1.01782,22.68691,80.74236
4.00E+00,1.00E+15,4.00E-02,1.00E+17,19.45135,1.02361,22.6655,83.83953
4.00E+00,1.00E+15,4.00E-02,1.00E+18,20.632,1.04788,22.66278,86.87913
4.00E+00,1.00E+15,4.00E-02,1.00E+19,21.82057,1.09179,22.66244,88.18988
4.00E+00,1.00E+15,8.62E-02,1.00E+15,18.30591,1.01694,22.75321,79.11429
4.00E+00,1.00E+15,8.62E-02,1.00E+16,18.68733,1.01781,22.68696,80.92903
4.00E+00,1.00E+15,8.62E-02,1.00E+17,19.45867,1.02361,22.66549,83.8713
4.00E+00,1.00E+15,8.62E-02,1.00E+18,20.63265,1.04788,22.66278,86.88192
4.00E+00,1.00E+15,8.62E-02,1.00E+19,21.82066,1.09179,22.66244,88.19024
4.00E+00,1.00E+15,1.86E-01,1.00E+15,18.42952,1.01692,22.75416,79.64638
4.00E+00,1.00E+15,1.86E-01,1.00E+16,18.70672,1.0178,22.68699,81.01326
4.00E+00,1.00E+15,1.86E-01,1.00E+17,19.46205,1.02361,22.66548,83.88598
4.00E+00,1.00E+15,1.86E-01,1.00E+18,20.63295,1.04788,22.66278,86.88321
4.00E+00,1.00E+15,1.86E-01,1.00E+19,21.8207,1.09179,22.66244,88.19041
4.00E+00,1.00E+15,4.00E-01,1.00E+15,18.48504,1.01691,22.75476,79.88504
4.00E+00,1.00E+15,4.00E-01,1.00E+16,18.71559,1.0178,22.687,81.05185
4.00E+00,1.00E+15,4.00E-01,1.00E+17,19.46362,1.02361,22.66548,83.89278
4.00E+00,1.00E+15,4.00E-01,1.00E+18,20.63309,1.04788,22.66278,86.88381
4.00E+00,1.00E+15,4.00E-01,1.00E+19,21.82072,1.09179,22.66244,88.19048
4.00E+00,1.00E+15,8.62E-01,1.00E+15,18.5104,1.0169,22.75521,79.99352
4.00E+00,1.00E+15,8.62E-01,1.00E+16,18.71969,1.0178,22.68701,81.06965
4.00E+00,1.00E+15,8.62E-01,1.00E+17,19.46434,1.02361,22.66547,83.89593
4.00E+00,1.00E+15,8.62E-01,1.00E+18,20.63315,1.04788,22.66278,86.88409
4.00E+00,1.00E+15,8.62E-01,1.00E+19,21.82072,1.09179,22.66244,88.19052
4.00E+00,1.00E+15,1.86E+00,1.00E+15,18.52208,1.0169,22.75556,80.043
4.00E+00,1.00E+15,1.86E+00,1.00E+16,18.72158,1.0178,22.68701,81.07789
4.00E+00,1.00E+15,1.86E+00,1.00E+17,19.46468,1.02361,22.66547,83.8974
4.00E+00,1.00E+15,1.86E+00,1.00E+18,20.63318,1.04788,22.66278,86.88422
4.00E+00,1.00E+15,1.86E+00,1.00E+19,21.82073,1.09179,22.66244,88.19054
4.00E+00,1.00E+15,4.00E+00,1.00E+15,18.52748,1.0169,22.75582,80.06551
4.00E+00,1.00E+15,4.00E+00,1.00E+16,18.72246,1.0178,22.68701,81.08171
4.00E+00,1.00E+15,4.00E+00,1.00E+17,19.46484,1.02361,22.66547,83.89808
4.00E+00,1.00E+15,4.00E+00,1.00E+18,20.63319,1.04788,22.66278,86.88428
4.00E+00,1.00E+15,4.00E+00,1.00E+19,21.82073,1.09179,22.66244,88.19054
4.00E+00,1.00E+16,4.00E-03,1.00E+15,15.42608,1.01701,22.73325,66.72224
4.00E+00,1.00E+16,4.00E-03,1.00E+16,17.88224,1.0182,22.68876,77.40668
4.00E+00,1.00E+16,4.00E-03,1.00E+17,19.40453,1.02398,22.66589,83.60646
4.00E+00,1.00E+16,4.00E-03,1.00E+18,20.66929,1.0484,22.6629,86.99313
4.00E+00,1.00E+16,4.00E-03,1.00E+19,21.92118,1.09377,22.66228,88.43692
4.00E+00,1.00E+16,8.62E-03,1.00E+15,16.7856,1.01717,22.74304,72.5598
4.00E+00,1.00E+16,8.62E-03,1.00E+16,18.35334,1.01818,22.68859,79.44767
4.00E+00,1.00E+16,8.62E-03,1.00E+17,19.45325,1.02396,22.66575,83.81848
4.00E+00,1.00E+16,8.62E-03,1.00E+18,20.67545,1.04839,22.66288,87.01978
4.00E+00,1.00E+16,8.62E-03,1.00E+19,21.92194,1.09377,22.66228,88.44012
4.00E+00,1.00E+16,1.86E-02,1.00E+15,17.60664,1.01727,22.74922,76.08077
4.00E+00,1.00E+16,1.86E-02,1.00E+16,18.58608,1.01817,22.68872,80.45569
4.00E+00,1.00E+16,1.86E-02,1.00E+17,19.48691,1.02395,22.66569,83.96463
4.00E+00,1.00E+16,1.86E-02,1.00E+18,20.67828,1.04838,22.66288,87.03208
4.00E+00,1.00E+16,1.86E-02,1.00E+19,21.92229,1.09377,22.66228,88.44161
4.00E+00,1.00E+16,4.00E-02,1.00E+15,18.08517,1.01728,22.75257,78.13595
4.00E+00,1.00E+16,4.00E-02,1.00E+16,18.68148,1.01816,22.68886,80.86926
4.00E+00,1.00E+16,4.00E-02,1.00E+17,19.5022,1.02394,22.66566,84.03108
